"city","origin_zip","origin_county","origin_state","origin_zip_lat","origin_zip_long"
"Philadelphia_PA",19083,"Delaware County","PA",39.98,-75.31
"Philadelphia_PA",19085,"Delaware County","PA",40.04,-75.35
"Philadelphia_PA",19086,"Delaware County","PA",39.89,-75.37
"Philadelphia_PA",19087,"Chester County","PA",40.06,-75.4
"Philadelphia_PA",19090,"Montgomery County","PA",40.15,-75.12
"Philadelphia_PA",19094,"Delaware County","PA",39.87,-75.35
"Philadelphia_PA",19095,"Montgomery County","PA",40.09,-75.15
"Philadelphia_PA",19096,"Montgomery County","PA",40,-75.27
"Philadelphia_PA",19102,"Philadelphia County","PA",39.953,-75.165
"Philadelphia_PA",19103,"Philadelphia County","PA",39.95,-75.17
"Philadelphia_PA",19104,"Philadelphia County","PA",39.97,-75.2
"Philadelphia_PA",19106,"Philadelphia County","PA",39.95,-75.15
"Philadelphia_PA",19107,"Philadelphia County","PA",39.95,-75.16
"Philadelphia_PA",19111,"Philadelphia County","PA",40.06,-75.08
"Philadelphia_PA",19113,"Delaware County","PA",39.874,-75.259
"Philadelphia_PA",19114,"Philadelphia County","PA",40.07,-75.01
"Philadelphia_PA",19115,"Philadelphia County","PA",40.09,-75.04
"Philadelphia_PA",19116,"Philadelphia County","PA",40.12,-75.01
"Philadelphia_PA",19118,"Philadelphia County","PA",40.07,-75.21
"Philadelphia_PA",19119,"Philadelphia County","PA",40.05,-75.19
"Philadelphia_PA",19120,"Philadelphia County","PA",40.03,-75.12
"Philadelphia_PA",19121,"Philadelphia County","PA",39.98,-75.18
"Philadelphia_PA",19122,"Philadelphia County","PA",39.98,-75.15
"Philadelphia_PA",19123,"Philadelphia County","PA",39.97,-75.12
"Philadelphia_PA",19124,"Philadelphia County","PA",40.02,-75.09
"Philadelphia_PA",19125,"Philadelphia County","PA",39.98,-75.12
"Philadelphia_PA",19126,"Philadelphia County","PA",40.06,-75.14
"Philadelphia_PA",19127,"Philadelphia County","PA",40.02,-75.22
"Philadelphia_PA",19128,"Philadelphia County","PA",40.05,-75.23
"Philadelphia_PA",19129,"Philadelphia County","PA",40.01,-75.18
"Philadelphia_PA",19130,"Philadelphia County","PA",39.97,-75.18
"Philadelphia_PA",19131,"Philadelphia County","PA",39.99,-75.22
"Philadelphia_PA",19132,"Philadelphia County","PA",40,-75.17
"Philadelphia_PA",19133,"Philadelphia County","PA",39.99,-75.14
"Philadelphia_PA",19134,"Philadelphia County","PA",39.99,-75.11
"Philadelphia_PA",19135,"Philadelphia County","PA",40.02,-75.04
"Philadelphia_PA",19136,"Philadelphia County","PA",40.05,-75.02
"Philadelphia_PA",19137,"Philadelphia County","PA",40,-75.08
"Philadelphia_PA",19138,"Philadelphia County","PA",40.06,-75.16
"Philadelphia_PA",19139,"Philadelphia County","PA",39.96,-75.23
"Philadelphia_PA",19140,"Philadelphia County","PA",40.01,-75.15
"Philadelphia_PA",19141,"Philadelphia County","PA",40.04,-75.15
"Philadelphia_PA",19142,"Philadelphia County","PA",39.92,-75.23
"Philadelphia_PA",19143,"Philadelphia County","PA",39.94,-75.22
"Philadelphia_PA",19144,"Philadelphia County","PA",40.03,-75.18
"Philadelphia_PA",19145,"Philadelphia County","PA",39.92,-75.19
"Philadelphia_PA",19146,"Philadelphia County","PA",39.94,-75.18
"Philadelphia_PA",19147,"Philadelphia County","PA",39.94,-75.16
"Philadelphia_PA",19148,"Philadelphia County","PA",39.93,-75.15
"Philadelphia_PA",19149,"Philadelphia County","PA",40.04,-75.07
"Philadelphia_PA",19150,"Philadelphia County","PA",40.07,-75.17
"Philadelphia_PA",19151,"Philadelphia County","PA",39.98,-75.26
"Philadelphia_PA",19152,"Philadelphia County","PA",40.06,-75.05
"Philadelphia_PA",19153,"Philadelphia County","PA",39.89,-75.24
"Philadelphia_PA",19154,"Philadelphia County","PA",40.09,-74.99
"Philadelphia_PA",19301,"Chester County","PA",40.04,-75.48
"Philadelphia_PA",19310,"Chester County","PA",39.94,-75.96
"Philadelphia_PA",19311,"Chester County","PA",39.83,-75.76
"Philadelphia_PA",19312,"Chester County","PA",40.03,-75.45
"Philadelphia_PA",19317,"Delaware County","PA",39.86,-75.6
"Philadelphia_PA",19320,"Chester County","PA",40,-75.8
"Philadelphia_PA",19330,"Chester County","PA",39.87,-75.92
"Philadelphia_PA",19333,"Chester County","PA",40.04,-75.42
"Philadelphia_PA",19335,"Chester County","PA",40,-75.7
"Philadelphia_PA",19341,"Chester County","PA",40.04,-75.63
"Philadelphia_PA",19342,"Delaware County","PA",39.91,-75.5
"Philadelphia_PA",19343,"Chester County","PA",40.1,-75.75
"Philadelphia_PA",19344,"Chester County","PA",40.08,-75.87
"Philadelphia_PA",19348,"Chester County","PA",39.87,-75.72
"Philadelphia_PA",19350,"Chester County","PA",39.77,-75.8
"Philadelphia_PA",19352,"Chester County","PA",39.78,-75.9
"Philadelphia_PA",19355,"Chester County","PA",40.04,-75.53
"Philadelphia_PA",19362,"Chester County","PA",39.76,-76.05
"Philadelphia_PA",19363,"Chester County","PA",39.8,-76
"Philadelphia_PA",19365,"Chester County","PA",39.96,-75.93
"Philadelphia_PA",19372,"Chester County","PA",40,-75.76
"Philadelphia_PA",19373,"Delaware County","PA",39.91,-75.54
"Philadelphia_PA",19374,"Chester County","PA",39.83,-75.75
"Philadelphia_PA",19380,"Chester County","PA",40,-75.6
"Philadelphia_PA",19382,"Chester County","PA",39.9,-75.6
"Philadelphia_PA",19390,"Chester County","PA",39.85,-75.84
"Philadelphia_PA",19401,"Montgomery County","PA",40.13,-75.33
"Philadelphia_PA",19403,"Montgomery County","PA",40.15,-75.38
"Philadelphia_PA",19405,"Montgomery County","PA",40.09,-75.34
"Philadelphia_PA",19406,"Montgomery County","PA",40.09,-75.39
"Philadelphia_PA",19422,"Montgomery County","PA",40.16,-75.28
"Philadelphia_PA",19425,"Chester County","PA",40.1,-75.64
"Philadelphia_PA",19426,"Montgomery County","PA",40.18,-75.43
"Philadelphia_PA",19428,"Montgomery County","PA",40.08,-75.3
"Philadelphia_PA",19435,"Montgomery County","PA",40.33,-75.56
"Philadelphia_PA",19436,"Montgomery County","PA",40.201,-75.246
"Philadelphia_PA",19437,"Montgomery County","PA",40.186,-75.257
"Philadelphia_PA",19438,"Montgomery County","PA",40.27,-75.4
"Philadelphia_PA",19440,"Montgomery County","PA",40.29,-75.3
"Philadelphia_PA",19444,"Montgomery County","PA",40.08,-75.26
"Philadelphia_PA",19446,"Montgomery County","PA",40.23,-75.29
"Philadelphia_PA",19453,"Montgomery County","PA",40.14,-75.5
"Philadelphia_PA",19454,"Montgomery County","PA",40.22,-75.24
"Philadelphia_PA",19456,"Montgomery County","PA",40.128,-75.453
"Philadelphia_PA",19460,"Chester County","PA",40.13,-75.53
"Philadelphia_PA",19462,"Montgomery County","PA",40.12,-75.28
"Philadelphia_PA",19464,"Montgomery County","PA",40.26,-75.62
"Philadelphia_PA",19465,"Chester County","PA",40.19,-75.66
"Philadelphia_PA",19468,"Montgomery County","PA",40.21,-75.54
"Philadelphia_PA",19473,"Montgomery County","PA",40.26,-75.48
"Philadelphia_PA",19474,"Montgomery County","PA",40.223,-75.392
"Philadelphia_PA",19475,"Chester County","PA",40.17,-75.61
"Philadelphia_PA",19477,"Montgomery County","PA",40.189,-75.229
"Philadelphia_PA",19520,"Chester County","PA",40.16,-75.8
"Philadelphia_PA",19525,"Montgomery County","PA",40.31,-75.59
"Philadelphia_PA",19701,"New Castle County","DE",39.6,-75.7
"Philadelphia_PA",19702,"New Castle County","DE",39.6,-75.7
"Philadelphia_PA",19703,"New Castle County","DE",39.78,-75.47
"Philadelphia_PA",19706,"New Castle County","DE",39.57,-75.58
"Philadelphia_PA",19707,"New Castle County","DE",39.79,-75.69
"Philadelphia_PA",19709,"New Castle County","DE",39.5,-75.7
"Philadelphia_PA",19711,"New Castle County","DE",39.71,-75.73
"Philadelphia_PA",19713,"New Castle County","DE",39.67,-75.7
"Philadelphia_PA",19716,"New Castle County","DE",39.68,-75.75
"Philadelphia_PA",19717,"New Castle County","DE",39.69,-75.758
"Philadelphia_PA",19720,"New Castle County","DE",39.6,-75.6
"Philadelphia_PA",19730,"New Castle County","DE",39.46,-75.65
"Philadelphia_PA",19733,"New Castle County","DE",39.56,-75.65
"Philadelphia_PA",19734,"New Castle County","DE",39.4,-75.6
"Philadelphia_PA",19801,"New Castle County","DE",39.73,-75.55
"Philadelphia_PA",19802,"New Castle County","DE",39.74,-75.52
"Philadelphia_PA",19803,"New Castle County","DE",39.8,-75.53
"Philadelphia_PA",19804,"New Castle County","DE",39.72,-75.62
"Philadelphia_PA",19805,"New Castle County","DE",39.75,-75.59
"Philadelphia_PA",19806,"New Castle County","DE",39.76,-75.57
"Philadelphia_PA",19807,"New Castle County","DE",39.8,-75.61
"Philadelphia_PA",19808,"New Castle County","DE",39.74,-75.67
"Philadelphia_PA",19809,"New Castle County","DE",39.78,-75.5
"Philadelphia_PA",19810,"New Castle County","DE",39.82,-75.5
"Phoenix_AZ",85003,"Maricopa County","AZ",33.45,-112.08
"Phoenix_AZ",85004,"Maricopa County","AZ",33.45,-112.07
"Phoenix_AZ",85006,"Maricopa County","AZ",33.47,-112.05
"Phoenix_AZ",85007,"Maricopa County","AZ",33.45,-112.09
"Phoenix_AZ",85008,"Maricopa County","AZ",33.46,-111.99
"Phoenix_AZ",85009,"Maricopa County","AZ",33.44,-112.13
"Phoenix_AZ",85012,"Maricopa County","AZ",33.51,-112.07
"Phoenix_AZ",85013,"Maricopa County","AZ",33.51,-112.08
"Phoenix_AZ",85014,"Maricopa County","AZ",33.51,-112.06
"Phoenix_AZ",85015,"Maricopa County","AZ",33.51,-112.1
"Phoenix_AZ",85016,"Maricopa County","AZ",33.51,-112.03
"Phoenix_AZ",85017,"Maricopa County","AZ",33.51,-112.12
"Phoenix_AZ",85018,"Maricopa County","AZ",33.51,-111.99
"Phoenix_AZ",85019,"Maricopa County","AZ",33.51,-112.14
"Phoenix_AZ",85020,"Maricopa County","AZ",33.57,-112.05
"Phoenix_AZ",85021,"Maricopa County","AZ",33.56,-112.1
"Phoenix_AZ",85022,"Maricopa County","AZ",33.62,-112.05
"Phoenix_AZ",85023,"Maricopa County","AZ",33.63,-112.09
"Phoenix_AZ",85024,"Maricopa County","AZ",33.69,-112.04
"Phoenix_AZ",85027,"Maricopa County","AZ",33.68,-112.1
"Phoenix_AZ",85028,"Maricopa County","AZ",33.57,-112
"Phoenix_AZ",85029,"Maricopa County","AZ",33.59,-112.11
"Phoenix_AZ",85031,"Maricopa County","AZ",33.49,-112.17
"Phoenix_AZ",85032,"Maricopa County","AZ",33.63,-112.01
"Phoenix_AZ",85033,"Maricopa County","AZ",33.49,-112.21
"Phoenix_AZ",85034,"Maricopa County","AZ",33.43,-112.01
"Phoenix_AZ",85035,"Maricopa County","AZ",33.47,-112.19
"Phoenix_AZ",85037,"Maricopa County","AZ",33.49,-112.28
"Phoenix_AZ",85040,"Maricopa County","AZ",33.41,-112.03
"Phoenix_AZ",85041,"Maricopa County","AZ",33.38,-112.12
"Phoenix_AZ",85042,"Maricopa County","AZ",33.36,-112.03
"Phoenix_AZ",85043,"Maricopa County","AZ",33.43,-112.2
"Phoenix_AZ",85044,"Maricopa County","AZ",33.34,-112
"Phoenix_AZ",85045,"Maricopa County","AZ",33.31,-112.11
"Phoenix_AZ",85048,"Maricopa County","AZ",33.32,-112.03
"Phoenix_AZ",85050,"Maricopa County","AZ",33.69,-112
"Phoenix_AZ",85051,"Maricopa County","AZ",33.56,-112.13
"Phoenix_AZ",85053,"Maricopa County","AZ",33.63,-112.13
"Phoenix_AZ",85054,"Maricopa County","AZ",33.69,-111.95
"Phoenix_AZ",85083,"Maricopa County","AZ",33.74,-112.17
"Phoenix_AZ",85085,"Maricopa County","AZ",33.75,-112.06
"Phoenix_AZ",85086,"Maricopa County","AZ",33.8,-112.1
"Phoenix_AZ",85087,"Maricopa County","AZ",33.9,-112
"Phoenix_AZ",85118,"Pinal County","AZ",33.3,-111.2
"Phoenix_AZ",85119,"Pinal County","AZ",33.41,-111.48
"Phoenix_AZ",85120,"Pinal County","AZ",33.41,-111.58
"Phoenix_AZ",85121,"Pinal County","AZ",33.1,-111.9
"Phoenix_AZ",85122,"Pinal County","AZ",32.9,-111.8
"Phoenix_AZ",85123,"Pinal County","AZ",32.731,-111.691
"Phoenix_AZ",85128,"Pinal County","AZ",32.9,-111.5
"Phoenix_AZ",85131,"Pinal County","AZ",32.7,-111.7
"Phoenix_AZ",85132,"Pinal County","AZ",32.9,-111.2
"Phoenix_AZ",85137,"Pinal County","AZ",33.1,-111
"Phoenix_AZ",85138,"Pinal County","AZ",33,-111.9
"Phoenix_AZ",85139,"Pinal County","AZ",33.1,-112.2
"Phoenix_AZ",85140,"Pinal County","AZ",33.3,-111.5
"Phoenix_AZ",85141,"Pinal County","AZ",32.72,-111.49
"Phoenix_AZ",85142,"Maricopa County","AZ",33.2,-111.6
"Phoenix_AZ",85143,"Pinal County","AZ",33.2,-111.5
"Phoenix_AZ",85147,"Pinal County","AZ",33.08,-111.75
"Phoenix_AZ",85172,"Pinal County","AZ",32.9,-111.9
"Phoenix_AZ",85173,"Pinal County","AZ",33.28,-111.13
"Phoenix_AZ",85192,"Pinal County","AZ",32.9,-110.7
"Phoenix_AZ",85193,"Pinal County","AZ",32.8,-111.9
"Phoenix_AZ",85194,"Pinal County","AZ",32.9,-111.6
"Phoenix_AZ",85201,"Maricopa County","AZ",33.44,-111.86
"Phoenix_AZ",85202,"Maricopa County","AZ",33.38,-111.88
"Phoenix_AZ",85203,"Maricopa County","AZ",33.45,-111.8
"Phoenix_AZ",85204,"Maricopa County","AZ",33.4,-111.79
"Phoenix_AZ",85205,"Maricopa County","AZ",33.43,-111.72
"Phoenix_AZ",85206,"Maricopa County","AZ",33.4,-111.72
"Phoenix_AZ",85207,"Maricopa County","AZ",33.5,-111.4
"Phoenix_AZ",85208,"Maricopa County","AZ",33.4,-111.63
"Phoenix_AZ",85209,"Maricopa County","AZ",33.38,-111.64
"Phoenix_AZ",85210,"Maricopa County","AZ",33.39,-111.84
"Phoenix_AZ",85212,"Maricopa County","AZ",33.32,-111.63
"Phoenix_AZ",85213,"Maricopa County","AZ",33.46,-111.74
"Phoenix_AZ",85215,"Maricopa County","AZ",33.5,-111.66
"Phoenix_AZ",85224,"Maricopa County","AZ",33.32,-111.88
"Phoenix_AZ",85225,"Maricopa County","AZ",33.32,-111.82
"Phoenix_AZ",85226,"Maricopa County","AZ",33.27,-111.99
"Phoenix_AZ",85233,"Maricopa County","AZ",33.35,-111.82
"Phoenix_AZ",85234,"Maricopa County","AZ",33.37,-111.74
"Phoenix_AZ",85248,"Maricopa County","AZ",33.23,-111.9
"Phoenix_AZ",85249,"Maricopa County","AZ",33.23,-111.8
"Phoenix_AZ",85250,"Maricopa County","AZ",33.53,-111.9
"Phoenix_AZ",85251,"Maricopa County","AZ",33.49,-111.92
"Phoenix_AZ",85253,"Maricopa County","AZ",33.54,-111.97
"Phoenix_AZ",85254,"Maricopa County","AZ",33.62,-111.95
"Phoenix_AZ",85255,"Maricopa County","AZ",33.67,-111.86
"Phoenix_AZ",85256,"Maricopa County","AZ",33.5,-111.8
"Phoenix_AZ",85257,"Maricopa County","AZ",33.46,-111.92
"Phoenix_AZ",85258,"Maricopa County","AZ",33.56,-111.88
"Phoenix_AZ",85259,"Maricopa County","AZ",33.6,-111.81
"Phoenix_AZ",85260,"Maricopa County","AZ",33.61,-111.89
"Phoenix_AZ",85262,"Maricopa County","AZ",33.8,-111.8
"Phoenix_AZ",85263,"Maricopa County","AZ",33.8,-111.7
"Phoenix_AZ",85264,"Maricopa County","AZ",33.8,-111.5
"Phoenix_AZ",85266,"Maricopa County","AZ",33.77,-111.93
"Phoenix_AZ",85268,"Maricopa County","AZ",33.6,-111.74
"Phoenix_AZ",85281,"Maricopa County","AZ",33.44,-111.93
"Phoenix_AZ",85282,"Maricopa County","AZ",33.4,-111.93
"Phoenix_AZ",85283,"Maricopa County","AZ",33.37,-111.94
"Phoenix_AZ",85284,"Maricopa County","AZ",33.33,-111.93
"Phoenix_AZ",85286,"Maricopa County","AZ",33.27,-111.86
"Phoenix_AZ",85295,"Maricopa County","AZ",33.31,-111.74
"Phoenix_AZ",85296,"Maricopa County","AZ",33.33,-111.74
"Phoenix_AZ",85297,"Maricopa County","AZ",33.28,-111.74
"Phoenix_AZ",85298,"Maricopa County","AZ",33.24,-111.73
"Phoenix_AZ",85301,"Maricopa County","AZ",33.53,-112.18
"Phoenix_AZ",85302,"Maricopa County","AZ",33.57,-112.18
"Phoenix_AZ",85303,"Maricopa County","AZ",33.53,-112.22
"Phoenix_AZ",85304,"Maricopa County","AZ",33.6,-112.18
"Phoenix_AZ",85305,"Maricopa County","AZ",33.53,-112.26
"Phoenix_AZ",85306,"Maricopa County","AZ",33.62,-112.18
"Phoenix_AZ",85307,"Maricopa County","AZ",33.54,-112.31
"Phoenix_AZ",85308,"Maricopa County","AZ",33.67,-112.19
"Phoenix_AZ",85309,"Maricopa County","AZ",33.54,-112.38
"Phoenix_AZ",85310,"Maricopa County","AZ",33.69,-112.17
"Phoenix_AZ",85320,"Maricopa County","AZ",34,-113.2
"Phoenix_AZ",85322,"Maricopa County","AZ",33.1,-113
"Phoenix_AZ",85323,"Maricopa County","AZ",33.42,-112.32
"Phoenix_AZ",85326,"Maricopa County","AZ",33.2,-112.5
"Phoenix_AZ",85331,"Maricopa County","AZ",33.8,-112
"Phoenix_AZ",85335,"Maricopa County","AZ",33.59,-112.33
"Phoenix_AZ",85337,"Maricopa County","AZ",32.8,-113
"Phoenix_AZ",85338,"Maricopa County","AZ",33.3,-112.4
"Phoenix_AZ",85339,"Maricopa County","AZ",33.3,-112.2
"Phoenix_AZ",85340,"Maricopa County","AZ",33.5,-112.4
"Phoenix_AZ",85342,"Maricopa County","AZ",33.9,-112.5
"Phoenix_AZ",85345,"Maricopa County","AZ",33.57,-112.25
"Phoenix_AZ",85351,"Maricopa County","AZ",33.6,-112.28
"Phoenix_AZ",85353,"Maricopa County","AZ",33.42,-112.28
"Phoenix_AZ",85354,"Maricopa County","AZ",33.4,-113
"Phoenix_AZ",85355,"Maricopa County","AZ",33.6,-112.5
"Phoenix_AZ",85361,"Maricopa County","AZ",33.7,-112.6
"Phoenix_AZ",85363,"Maricopa County","AZ",33.59,-112.31
"Phoenix_AZ",85373,"Maricopa County","AZ",33.68,-112.3
"Phoenix_AZ",85374,"Maricopa County","AZ",33.65,-112.4
"Phoenix_AZ",85375,"Maricopa County","AZ",33.67,-112.36
"Phoenix_AZ",85377,"Maricopa County","AZ",33.824,-111.921
"Phoenix_AZ",85379,"Maricopa County","AZ",33.6,-112.38
"Phoenix_AZ",85381,"Maricopa County","AZ",33.61,-112.23
"Phoenix_AZ",85382,"Maricopa County","AZ",33.65,-112.25
"Phoenix_AZ",85383,"Maricopa County","AZ",33.8,-112.4
"Phoenix_AZ",85387,"Maricopa County","AZ",33.7,-112.5
"Phoenix_AZ",85388,"Maricopa County","AZ",33.61,-112.44
"Phoenix_AZ",85390,"Maricopa County","AZ",33.9,-113
"Phoenix_AZ",85392,"Maricopa County","AZ",33.48,-112.32
"Phoenix_AZ",85395,"Maricopa County","AZ",33.48,-112.4
"Phoenix_AZ",85396,"Maricopa County","AZ",33.6,-112.6
"Phoenix_AZ",85623,"Pinal County","AZ",32.7,-110.9
"Phoenix_AZ",85631,"Pinal County","AZ",32.6,-110.6
"Phoenix_AZ",85739,"Pinal County","AZ",32.5,-110.8
"SanAntonio_TX",78002,"Bexar County","TX",29.28,-98.74
"SanAntonio_TX",78003,"Bandera County","TX",29.8,-99.2
"SanAntonio_TX",78004,"Kendall County","TX",29.86,-98.53
"SanAntonio_TX",78006,"Kendall County","TX",29.9,-98.7
"SanAntonio_TX",78009,"Medina County","TX",29.36,-98.89
"SanAntonio_TX",78013,"Kendall County","TX",30,-98.9
"SanAntonio_TX",78015,"Bexar County","TX",29.7,-98.6
"SanAntonio_TX",78016,"Medina County","TX",29.2,-99
"SanAntonio_TX",78023,"Bexar County","TX",29.6,-98.8
"SanAntonio_TX",78026,"Atascosa County","TX",28.8,-98.5
"SanAntonio_TX",78027,"Kendall County","TX",30,-98.5
"SanAntonio_TX",78039,"Medina County","TX",29.32,-98.82
"SanAntonio_TX",78052,"Atascosa County","TX",29.19,-98.78
"SanAntonio_TX",78056,"Medina County","TX",29.5,-98.9
"SanAntonio_TX",78059,"Medina County","TX",29.2,-98.8
"SanAntonio_TX",78063,"Bandera County","TX",29.7,-98.9
"SanAntonio_TX",78064,"Atascosa County","TX",29,-98.4
"SanAntonio_TX",78065,"Atascosa County","TX",29.1,-98.6
"SanAntonio_TX",78066,"Medina County","TX",29.47,-98.88
"SanAntonio_TX",78069,"Atascosa County","TX",29.19,-98.68
"SanAntonio_TX",78070,"Comal County","TX",29.9,-98.4
"SanAntonio_TX",78073,"Bexar County","TX",29.24,-98.63
"SanAntonio_TX",78101,"Bexar County","TX",29.35,-98.24
"SanAntonio_TX",78108,"Guadalupe County","TX",29.57,-98.22
"SanAntonio_TX",78109,"Bexar County","TX",29.48,-98.28
"SanAntonio_TX",78112,"Bexar County","TX",29.2,-98.4
"SanAntonio_TX",78114,"Wilson County","TX",29.1,-98.2
"SanAntonio_TX",78121,"Wilson County","TX",29.4,-98.1
"SanAntonio_TX",78123,"Guadalupe County","TX",29.6,-98.05
"SanAntonio_TX",78124,"Guadalupe County","TX",29.5,-98.1
"SanAntonio_TX",78130,"Comal County","TX",29.7,-98.1
"SanAntonio_TX",78132,"Comal County","TX",29.8,-98.2
"SanAntonio_TX",78133,"Comal County","TX",29.9,-98.2
"SanAntonio_TX",78147,"Wilson County","TX",29.08,-98.08
"SanAntonio_TX",78148,"Bexar County","TX",29.55,-98.3
"SanAntonio_TX",78152,"Bexar County","TX",29.42,-98.2
"SanAntonio_TX",78154,"Guadalupe County","TX",29.56,-98.27
"SanAntonio_TX",78155,"Guadalupe County","TX",29.6,-97.9
"SanAntonio_TX",78160,"Wilson County","TX",29.2,-97.9
"SanAntonio_TX",78161,"Wilson County","TX",29.26,-98.07
"SanAntonio_TX",78163,"Comal County","TX",29.8,-98.5
"SanAntonio_TX",78201,"Bexar County","TX",29.48,-98.53
"SanAntonio_TX",78202,"Bexar County","TX",29.43,-98.46
"SanAntonio_TX",78203,"Bexar County","TX",29.41,-98.46
"SanAntonio_TX",78204,"Bexar County","TX",29.41,-98.51
"SanAntonio_TX",78205,"Bexar County","TX",29.43,-98.49
"SanAntonio_TX",78207,"Bexar County","TX",29.42,-98.52
"SanAntonio_TX",78208,"Bexar County","TX",29.44,-98.46
"SanAntonio_TX",78209,"Bexar County","TX",29.49,-98.46
"SanAntonio_TX",78210,"Bexar County","TX",29.4,-98.46
"SanAntonio_TX",78211,"Bexar County","TX",29.34,-98.57
"SanAntonio_TX",78212,"Bexar County","TX",29.46,-98.49
"SanAntonio_TX",78213,"Bexar County","TX",29.52,-98.53
"SanAntonio_TX",78214,"Bexar County","TX",29.33,-98.48
"SanAntonio_TX",78215,"Bexar County","TX",29.44,-98.48
"SanAntonio_TX",78216,"Bexar County","TX",29.53,-98.48
"SanAntonio_TX",78217,"Bexar County","TX",29.55,-98.43
"SanAntonio_TX",78218,"Bexar County","TX",29.49,-98.4
"SanAntonio_TX",78219,"Bexar County","TX",29.45,-98.38
"SanAntonio_TX",78220,"Bexar County","TX",29.41,-98.39
"SanAntonio_TX",78221,"Bexar County","TX",29.29,-98.47
"SanAntonio_TX",78222,"Bexar County","TX",29.37,-98.39
"SanAntonio_TX",78223,"Bexar County","TX",29.3,-98.4
"SanAntonio_TX",78224,"Bexar County","TX",29.31,-98.54
"SanAntonio_TX",78225,"Bexar County","TX",29.38,-98.53
"SanAntonio_TX",78226,"Bexar County","TX",29.38,-98.56
"SanAntonio_TX",78227,"Bexar County","TX",29.39,-98.64
"SanAntonio_TX",78228,"Bexar County","TX",29.46,-98.57
"SanAntonio_TX",78229,"Bexar County","TX",29.51,-98.57
"SanAntonio_TX",78230,"Bexar County","TX",29.54,-98.56
"SanAntonio_TX",78231,"Bexar County","TX",29.57,-98.55
"SanAntonio_TX",78232,"Bexar County","TX",29.58,-98.48
"SanAntonio_TX",78233,"Bexar County","TX",29.56,-98.37
"SanAntonio_TX",78234,"Bexar County","TX",29.46,-98.44
"SanAntonio_TX",78235,"Bexar County","TX",29.34,-98.44
"SanAntonio_TX",78236,"Bexar County","TX",29.38,-98.61
"SanAntonio_TX",78237,"Bexar County","TX",29.42,-98.57
"SanAntonio_TX",78238,"Bexar County","TX",29.47,-98.61
"SanAntonio_TX",78239,"Bexar County","TX",29.52,-98.36
"SanAntonio_TX",78240,"Bexar County","TX",29.52,-98.61
"SanAntonio_TX",78242,"Bexar County","TX",29.35,-98.6
"SanAntonio_TX",78243,"Bexar County","TX",29.371,-98.597
"SanAntonio_TX",78244,"Bexar County","TX",29.48,-98.34
"SanAntonio_TX",78245,"Bexar County","TX",29.41,-98.72
"SanAntonio_TX",78247,"Bexar County","TX",29.57,-98.41
"SanAntonio_TX",78248,"Bexar County","TX",29.59,-98.53
"SanAntonio_TX",78249,"Bexar County","TX",29.57,-98.62
"SanAntonio_TX",78250,"Bexar County","TX",29.5,-98.67
"SanAntonio_TX",78251,"Bexar County","TX",29.46,-98.67
"SanAntonio_TX",78252,"Bexar County","TX",29.34,-98.71
"SanAntonio_TX",78253,"Bexar County","TX",29.47,-98.8
"SanAntonio_TX",78254,"Bexar County","TX",29.54,-98.72
"SanAntonio_TX",78255,"Bexar County","TX",29.64,-98.67
"SanAntonio_TX",78256,"Bexar County","TX",29.63,-98.62
"SanAntonio_TX",78257,"Bexar County","TX",29.64,-98.58
"SanAntonio_TX",78258,"Bexar County","TX",29.65,-98.51
"SanAntonio_TX",78259,"Bexar County","TX",29.63,-98.41
"SanAntonio_TX",78260,"Bexar County","TX",29.69,-98.52
"SanAntonio_TX",78261,"Bexar County","TX",29.68,-98.4
"SanAntonio_TX",78263,"Bexar County","TX",29.35,-98.31
"SanAntonio_TX",78264,"Bexar County","TX",29.21,-98.5
"SanAntonio_TX",78266,"Comal County","TX",29.66,-98.32
"SanAntonio_TX",78623,"Comal County","TX",29.97,-98.23
"SanAntonio_TX",78638,"Guadalupe County","TX",29.7,-97.8
"SanAntonio_TX",78861,"Medina County","TX",29.4,-99.2
"SanDiego_CA",91901,"San Diego County","CA",32.8,-116.7
"SanDiego_CA",91902,"San Diego County","CA",32.68,-117.01
"SanDiego_CA",91905,"San Diego County","CA",32.7,-116.3
"SanDiego_CA",91906,"San Diego County","CA",32.7,-116.5
"SanDiego_CA",91910,"San Diego County","CA",32.63,-117.05
"SanDiego_CA",91911,"San Diego County","CA",32.6,-117.04
"SanDiego_CA",91913,"San Diego County","CA",32.63,-116.99
"SanDiego_CA",91914,"San Diego County","CA",32.66,-116.96
"SanDiego_CA",91915,"San Diego County","CA",32.62,-116.95
"SanDiego_CA",91916,"San Diego County","CA",32.9,-116.6
"SanDiego_CA",91917,"San Diego County","CA",32.7,-116.7
"SanDiego_CA",91932,"San Diego County","CA",32.57,-117.12
"SanDiego_CA",91935,"San Diego County","CA",32.7,-116.8
"SanDiego_CA",91941,"San Diego County","CA",32.76,-116.99
"SanDiego_CA",91942,"San Diego County","CA",32.78,-117.02
"SanDiego_CA",91945,"San Diego County","CA",32.73,-117.04
"SanDiego_CA",91950,"San Diego County","CA",32.67,-117.09
"SanDiego_CA",91962,"San Diego County","CA",32.71,-116.39
"SanDiego_CA",91963,"San Diego County","CA",32.63,-116.59
"SanDiego_CA",91977,"San Diego County","CA",32.72,-116.99
